,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,avg_weight,avg_height
0,CHATTANOOGA,0.537,0.31301115241635685,14,1,0.055999999999999994,0.051301115241635685,0.5687732342007435,0.511,1.341263940520446,0.435,0.5828996282527881,0.347,0.4654275092936803,0.711,0.3308550185873606,0.247,8,8,23,101.1,0.272,0.22825278810408922,0.49,0.3286245353159851,0.11199999999999999,0.08550185873605948,0.6111524163568773,0.54,1.3977695167286246,0.48,0.670631970260223,0.279,0.3903345724907063,0.747,0.29144981412639404,0.209,0.27,0.2104089219330855,0.4758364312267658,1.8022304832713754,0.10400000000000001,0.1754646840148699,0.345,0.48252788104089217,0.351,0.16951672862453532,0.9152416356877323,0.548,0.5011152416356878,0.508,0.8215613382899628,0.569,0.168,0.31970260223048325,67.4,0.3769516728624535,1.7018587360594795,-11.09,0.073,0.12342007434944238,-4.05,0.43,0.5769516728624535,0.356,0.20520446096654274,0.7643122676579925,0.494,0.37769516728624536,0.49200000000000005,0.7970260223048327,0.545,0.18,0.3420074349442379,0.303,10,195.3846153846154,76.0
0,CHICAGO-STATE,0.474,0.28671875,19,0,0.07,0.06328125,0.56171875,0.452,1.4828125,0.408,0.6046875,0.33,0.48984375,0.724,0.3546875,0.239,8,3,29,91.7,0.267,0.25234375,0.614,0.45546875,0.107,0.11328125,0.69296875,0.575,1.490625,0.497,0.74140625,0.418,0.62265625,0.706,0.43984375,0.295,0.335,0.28359375,0.47421875,2.153125,0.08800000000000001,0.1625,0.389,0.58046875,0.397,0.23046875,0.91015625,0.561,0.5109375,0.545,0.9765625,0.603,0.166,0.3546875,74.0,0.54453125,1.69609375,-21.53,0.098,0.18125,1.17,0.289,0.42890625,0.308,0.13203125,1.05390625,0.448,0.47265625,0.455,0.8140625,0.494,0.18,0.37734375,0.094,3,197.6875,76.625
0,CINCINNATI,0.604,0.3958333333333333,2,9,0.158,0.13472222222222222,0.6486111111111111,0.512,1.4583333333333333,0.45,0.6555555555555556,0.36,0.525,0.692,0.36319444444444443,0.249,1,15,5,112.3,0.385,0.3326388888888889,0.488,0.25069444444444444,0.078,0.07361111111111111,0.5319444444444444,0.433,1.3708333333333333,0.374,0.5131944444444444,0.268,0.36736111111111114,0.684,0.2513888888888889,0.183,0.27899999999999997,0.25069444444444444,0.45416666666666666,1.4381944444444446,0.075,0.12430555555555556,0.378,0.51875,0.309,0.16041666666666668,0.8520833333333333,0.414,0.3527777777777778,0.444,0.7826388888888889,0.465,0.188,0.35694444444444445,66.1,0.38958333333333334,1.85625,20.25,0.10800000000000001,0.17777777777777778,3.53,0.353,0.5152777777777777,0.353,0.18194444444444444,0.9430555555555555,0.502,0.4736111111111111,0.556,0.98125,0.543,0.141,0.28055555555555556,0.861,31,208.33333333333334,77.06666666666666
0,CITADEL,0.594,0.40930232558139534,12,3,0.08199999999999999,0.07674418604651163,0.6255813953488372,0.504,1.6651162790697673,0.414,0.6891472868217055,0.313,0.5217054263565891,0.706,0.3682170542635659,0.221,8,7,21,102.8,0.275,0.29147286821705426,0.605,0.4782945736434108,0.133,0.10465116279069768,0.7666666666666667,0.558,1.6457364341085272,0.48,0.7906976744186046,0.292,0.47984496124031006,0.724,0.34728682170542635,0.211,0.32799999999999996,0.30465116279069765,0.46124031007751937,2.185271317829457,0.096,0.19069767441860466,0.43,0.7077519379844961,0.363,0.2565891472868217,0.937984496124031,0.569,0.5341085271317829,0.539,1.0713178294573644,0.583,0.183,0.4201550387596899,79.6,0.4542635658914729,2.045736434108527,-13.64,0.11699999999999999,0.23333333333333334,-2.95,0.527,0.8782945736434109,0.341,0.2992248062015504,0.7868217054263565,0.496,0.38992248062015505,0.461,0.9170542635658915,0.535,0.162,0.3697674418604651,0.344,11,194.23076923076923,75.38461538461539
0,CLEMSON,0.515,0.3283687943262411,6,4,0.133,0.1198581560283688,0.6687943262411348,0.529,1.397872340425532,0.456,0.6375886524822695,0.335,0.46808510638297873,0.755,0.35319148936170214,0.253,1,15,10,108.5,0.271,0.22198581560283687,0.485,0.2843971631205674,0.106,0.08936170212765958,0.5957446808510638,0.472,1.4418439716312057,0.406,0.5858156028368794,0.272,0.39148936170212767,0.701,0.274468085106383,0.19,0.26,0.23546099290780143,0.4375886524822695,1.6361702127659574,0.084,0.14113475177304965,0.374,0.5397163120567375,0.352,0.1900709219858156,0.902127659574468,0.439,0.39574468085106385,0.483,0.8312056737588652,0.503,0.152,0.2929078014184397,67.5,0.4,1.8326241134751773,17.16,0.083,0.14042553191489363,9.25,0.399,0.5574468085106383,0.366,0.20425531914893616,0.8404255319148937,0.516,0.43333333333333335,0.517,0.8907801418439716,0.566,0.153,0.2936170212765957,0.714,25,207.57142857142858,77.35714285714286
0,CLEVELAND-STATE,0.535,0.32340425531914896,15,2,0.073,0.06382978723404255,0.5624113475177305,0.509,1.3936170212765957,0.434,0.6049645390070922,0.291,0.4056737588652482,0.703,0.2851063829787234,0.205,7,7,23,98.5,0.222,0.19148936170212766,0.564,0.37446808510638296,0.10400000000000001,0.08156028368794327,0.6702127659574468,0.527,1.4553191489361703,0.456,0.6638297872340425,0.308,0.44893617021276594,0.714,0.32056737588652484,0.22,0.33,0.2765957446808511,0.41702127659574467,1.853191489361702,0.075,0.13049645390070921,0.396,0.5765957446808511,0.355,0.2049645390070922,0.8787234042553191,0.522,0.45886524822695035,0.557,0.9468085106382979,0.555,0.172,0.3475177304964539,69.2,0.4219858156028369,1.70354609929078,-10.82,0.095,0.16382978723404254,-3.64,0.439,0.6120567375886525,0.341,0.20851063829787234,0.7815602836879433,0.507,0.3964539007092199,0.44299999999999995,0.7539007092198582,0.537,0.17,0.324822695035461,0.343,12,197.76923076923077,76.23076923076923
0,COASTAL-CAROLINA,0.531,0.324031007751938,7,5,0.115,0.08992248062015504,0.6635658914728683,0.494,1.4054263565891474,0.434,0.610077519379845,0.387,0.5441860465116279,0.721,0.3922480620155039,0.279,9,7,18,103.3,0.345,0.30077519379844964,0.569,0.3248062015503876,0.06,0.053488372093023255,0.5720930232558139,0.48,1.410077519379845,0.405,0.5705426356589147,0.374,0.5271317829457365,0.725,0.3821705426356589,0.271,0.26899999999999996,0.2441860465116279,0.4806201550387597,1.7372093023255815,0.10099999999999999,0.17364341085271318,0.445,0.6271317829457365,0.341,0.21395348837209302,0.7829457364341085,0.455,0.35658914728682173,0.45799999999999996,0.8162790697674419,0.523,0.152,0.29767441860465116,69.0,0.47131782945736433,1.7813953488372094,-3.94,0.077,0.1325581395348837,-2.42,0.364,0.5116279069767442,0.33,0.16899224806201552,0.8937984496124031,0.493,0.44108527131782943,0.542,0.9643410852713178,0.535,0.182,0.37131782945736436,0.438,14,200.15384615384616,75.84615384615384
0,COLGATE,0.514,0.32272727272727275,11,6,0.1,0.08333333333333333,0.593939393939394,0.518,1.437121212121212,0.437,0.628030303030303,0.291,0.41818181818181815,0.774,0.3234848484848485,0.225,3,13,14,107.5,0.262,0.2265151515151515,0.526,0.33106060606060606,0.09699999999999999,0.07651515151515151,0.6386363636363637,0.526,1.3909090909090909,0.453,0.6295454545454545,0.283,0.3939393939393939,0.737,0.29015151515151516,0.209,0.267,0.2159090909090909,0.42424242424242425,1.753787878787879,0.076,0.12803030303030302,0.4,0.5568181818181818,0.367,0.20454545454545456,0.8340909090909091,0.51,0.425,0.51,0.8545454545454545,0.556,0.171,0.32651515151515154,67.5,0.4106060606060606,1.8136363636363637,-4.85,0.09,0.15227272727272728,-5.72,0.451,0.6484848484848484,0.361,0.2340909090909091,0.7886363636363637,0.5,0.3939393939393939,0.49,0.8204545454545454,0.554,0.14400000000000002,0.275,0.576,19,201.125,76.75
0,COLLEGE-OF-CHARLESTON,0.442,0.2794223826714801,6,7,0.098,0.08592057761732852,0.6086642599277978,0.527,1.3754512635379061,0.459,0.631768953068592,0.367,0.5046931407942238,0.754,0.3805054151624549,0.277,0,14,8,111.1,0.257,0.20649819494584837,0.498,0.296028880866426,0.09300000000000001,0.07942238267148015,0.5978339350180505,0.495,1.3768953068592058,0.432,0.5949458483754513,0.316,0.43465703971119135,0.738,0.32057761732851986,0.233,0.276,0.23176895306859205,0.44548736462093863,1.6830324909747292,0.061,0.10108303249097472,0.364,0.5010830324909747,0.344,0.17256317689530687,0.8758122743682311,0.482,0.4223826714801444,0.504,0.8296028880866426,0.531,0.155,0.2909747292418773,65.9,0.4064981949458484,1.8310469314079423,1.83,0.078,0.12779783393501806,-3.29,0.378,0.51985559566787,0.36,0.18700361010830324,0.855595667870036,0.52,0.4447653429602888,0.496,0.8151624548736462,0.567,0.132,0.24476534296028882,0.765,26,220.76923076923077,76.61538461538461
0,COLORADO-STATE,0.504,0.31583011583011583,10,3,0.095,0.07876447876447877,0.637065637065637,0.476,1.4988416988416988,0.418,0.6262548262548262,0.335,0.5027027027027027,0.717,0.36061776061776063,0.241,8,8,21,100.0,0.307,0.28957528957528955,0.5720000000000001,0.3884169884169884,0.065,0.06332046332046332,0.6525096525096525,0.537,1.481081081081081,0.458,0.6787644787644788,0.353,0.5227799227799228,0.705,0.36833976833976834,0.249,0.28,0.2478764478764479,0.47953667953667956,1.959073359073359,0.086,0.15366795366795366,0.439,0.6501930501930502,0.359,0.2332046332046332,0.8308880308880309,0.536,0.44555984555984557,0.493,0.9003861003861003,0.566,0.153,0.31351351351351353,71.4,0.48185328185328186,1.7868725868725868,-3.86,0.08199999999999999,0.14671814671814673,3.79,0.352,0.5281853281853282,0.329,0.17374517374517376,0.9706563706563707,0.466,0.4525096525096525,0.507,0.9266409266409267,0.514,0.159,0.32895752895752894,0.344,11,196.72727272727272,76.9090909090909
0,COLORADO,0.505,0.31583011583011583,10,1,0.105,0.09420849420849421,0.6764478764478764,0.506,1.42007722007722,0.44,0.6254826254826255,0.333,0.4725868725868726,0.729,0.3444015444015444,0.243,3,12,15,102.5,0.294,0.2501930501930502,0.45799999999999996,0.2857142857142857,0.11,0.09884169884169884,0.6015444015444016,0.493,1.4741312741312742,0.423,0.623938223938224,0.34,0.5011583011583012,0.703,0.3521235521235521,0.239,0.263,0.24092664092664093,0.4586872586872587,1.8046332046332045,0.10400000000000001,0.18146718146718147,0.389,0.5737451737451738,0.357,0.20463320463320464,0.9003861003861003,0.466,0.4193050193050193,0.47600000000000003,0.8424710424710424,0.527,0.133,0.2617760617760618,69.5,0.477992277992278,1.7814671814671814,6.06,0.062,0.10810810810810811,7.0,0.365,0.518918918918919,0.359,0.1861003861003861,0.9011583011583012,0.488,0.43938223938223936,0.524,0.9266409266409267,0.542,0.175,0.34826254826254827,0.531,17,208.28571428571428,78.0
0,COLUMBIA,0.515,0.3522935779816514,14,1,0.10400000000000001,0.0853211009174312,0.6284403669724771,0.522,1.546788990825688,0.442,0.6844036697247706,0.241,0.37339449541284403,0.74,0.2761467889908257,0.179,5,7,19,106.6,0.276,0.25412844036697246,0.56,0.37155963302752293,0.076,0.06605504587155964,0.6651376146788991,0.533,1.4752293577981652,0.45,0.6633027522935779,0.314,0.463302752293578,0.733,0.3394495412844037,0.23,0.28600000000000003,0.25229357798165136,0.3963302752293578,1.9128440366972477,0.084,0.14954128440366973,0.445,0.6559633027522935,0.376,0.2467889908256881,0.8192660550458716,0.508,0.41651376146788993,0.51,0.9174311926605505,0.564,0.161,0.3247706422018349,71.0,0.46238532110091746,1.891743119266055,-5.63,0.092,0.16238532110091744,-3.02,0.435,0.6724770642201835,0.367,0.2467889908256881,0.8743119266055046,0.501,0.43761467889908257,0.49,0.8825688073394495,0.549,0.152,0.3100917431192661,0.296,8,201.06666666666666,76.73333333333333
0,CONNECTICUT,0.43799999999999994,0.2569230769230769,9,2,0.11199999999999999,0.09153846153846154,0.5846153846153846,0.475,1.4092307692307693,0.416,0.5861538461538461,0.324,0.45615384615384613,0.745,0.34,0.241,5,11,18,100.0,0.294,0.25846153846153846,0.547,0.3384615384615385,0.083,0.07461538461538461,0.6192307692307693,0.511,1.4276923076923076,0.433,0.6184615384615385,0.339,0.48384615384615387,0.706,0.3415384615384615,0.239,0.32799999999999996,0.2853846153846154,0.4176923076923077,1.8,0.075,0.12538461538461537,0.426,0.6084615384615385,0.364,0.22153846153846155,0.8192307692307692,0.485,0.39692307692307693,0.518,0.9046153846153846,0.543,0.157,0.3076923076923077,67.1,0.4553846153846154,1.6776923076923076,1.08,0.087,0.14615384615384616,6.05,0.36,0.5069230769230769,0.326,0.16538461538461538,0.9023076923076923,0.466,0.4207692307692308,0.48200000000000004,0.8430769230769231,0.516,0.16,0.31,0.438,14,208.8,77.8
0,COPPIN-STATE,0.514,0.2590038314176245,20,1,0.07,0.06283524904214559,0.6199233716475095,0.433,1.3977011494252873,0.36,0.503448275862069,0.272,0.38084291187739466,0.736,0.28045977011494255,0.201,6,4,27,86.3,0.223,0.20919540229885059,0.5539999999999999,0.34406130268199236,0.107,0.07816091954022988,0.7302681992337164,0.492,1.453639846743295,0.427,0.6206896551724138,0.376,0.546360153256705,0.725,0.3961685823754789,0.273,0.319,0.29042145593869734,0.378544061302682,1.8268199233716476,0.08,0.13869731800766283,0.386,0.5609195402298851,0.337,0.189272030651341,0.89272030651341,0.483,0.4314176245210728,0.552,1.0206896551724138,0.533,0.153,0.3095785440613027,69.1,0.49731800766283524,1.4904214559386972,-20.96,0.076,0.1318007662835249,-7.24,0.476,0.6659003831417625,0.305,0.20306513409961685,0.7318007662835249,0.41,0.3003831417624521,0.44799999999999995,0.8291187739463601,0.472,0.183,0.35402298850574715,0.156,5,197.0,76.33333333333333
0,CORNELL,0.603,0.39043478260869563,11,4,0.087,0.08521739130434783,0.6339130434782608,0.529,1.402608695652174,0.461,0.6469565217391304,0.356,0.4991304347826087,0.73,0.36434782608695654,0.26,4,8,16,104.5,0.242,0.20173913043478262,0.503,0.35391304347826086,0.10400000000000001,0.08782608695652173,0.6313043478260869,0.525,1.5521739130434782,0.453,0.7034782608695652,0.289,0.44869565217391305,0.725,0.32521739130434785,0.21,0.302,0.2747826086956522,0.46,1.9565217391304348,0.092,0.1617391304347826,0.371,0.5765217391304348,0.389,0.22434782608695653,0.9756521739130435,0.491,0.4791304347826087,0.52,0.9060869565217391,0.554,0.136,0.2782608695652174,70.7,0.4339130434782609,1.8469565217391304,-8.8,0.071,0.12521739130434784,-3.24,0.396,0.5556521739130434,0.34,0.18869565217391304,0.8469565217391304,0.541,0.4582608695652174,0.48,0.8356521739130435,0.563,0.166,0.3269565217391304,0.429,12,196.07142857142858,76.78571428571429
0,CREIGHTON,0.583,0.4421052631578947,7,4,0.067,0.06616541353383458,0.7195488721804512,0.575,1.5413533834586466,0.492,0.7578947368421053,0.259,0.39924812030075185,0.748,0.29849624060150376,0.194,2,16,12,113.8,0.225,0.18721804511278195,0.507,0.3458646616541353,0.08800000000000001,0.07443609022556391,0.6443609022556391,0.496,1.5736842105263158,0.433,0.6819548872180451,0.245,0.3849624060150376,0.721,0.2774436090225564,0.176,0.24,0.22781954887218045,0.3977443609022556,1.8375939849624061,0.083,0.15037593984962405,0.375,0.5902255639097744,0.332,0.1962406015037594,0.9834586466165414,0.494,0.4857142857142857,0.49,0.8721804511278195,0.523,0.142,0.29097744360902256,72.8,0.37669172932330824,2.0721804511278195,16.35,0.077,0.1406015037593985,8.1,0.45,0.693984962406015,0.372,0.2578947368421053,0.8473684210526315,0.59,0.5,0.51,0.9067669172932331,0.599,0.139,0.2789473684210526,0.636,21,207.3846153846154,77.46153846153847
0,DARTMOUTH,0.551,0.33087557603686635,14,1,0.09300000000000001,0.0792626728110599,0.5889400921658986,0.517,1.3400921658986176,0.448,0.6,0.327,0.4377880184331797,0.714,0.31244239631336407,0.233,6,6,20,100.2,0.237,0.19170506912442398,0.522,0.34838709677419355,0.087,0.07188940092165899,0.6156682027649769,0.537,1.4304147465437789,0.466,0.6672811059907834,0.249,0.35576036866359445,0.782,0.2783410138248848,0.195,0.267,0.21474654377880184,0.4221198156682028,1.8156682027649769,0.091,0.15391705069124423,0.407,0.5815668202764976,0.349,0.20276497695852536,0.8488479262672811,0.547,0.4645161290322581,0.515,0.8304147465437788,0.568,0.163,0.3105990783410138,67.8,0.3880184331797235,1.696774193548387,-10.31,0.083,0.1400921658986175,-4.0,0.383,0.5133640552995392,0.359,0.18433179723502305,0.8267281105990784,0.503,0.41566820276497696,0.485,0.7806451612903226,0.548,0.179,0.33640552995391704,0.259,7,200.71428571428572,76.07142857142857
0,DAVIDSON,0.613,0.41273408239700377,8,6,0.061,0.04868913857677903,0.6359550561797753,0.574,1.4037453183520598,0.48,0.6734082397003746,0.246,0.3453183520599251,0.798,0.27565543071161047,0.196,1,11,12,115.7,0.226,0.17153558052434456,0.52,0.31235955056179776,0.086,0.062172284644194754,0.5872659176029963,0.512,1.3677902621722846,0.439,0.600749063670412,0.296,0.4044943820224719,0.685,0.27715355805243447,0.203,0.233,0.19325842696629214,0.39325842696629215,1.6779026217228465,0.073,0.11835205992509364,0.417,0.5700374531835206,0.35,0.199250936329588,0.797752808988764,0.503,0.40149812734082396,0.49200000000000005,0.7805243445692884,0.538,0.145,0.2636704119850187,65.3,0.3767790262172285,1.8868913857677903,11.02,0.071,0.11610486891385768,2.57,0.484,0.6794007490636704,0.389,0.2644194756554307,0.7243445692883895,0.565,0.40898876404494383,0.508,0.8074906367041198,0.602,0.131,0.23595505617977527,0.636,21,198.21428571428572,76.64285714285714
0,DAYTON,0.607,0.3873015873015873,10,1,0.073,0.06190476190476191,0.5777777777777777,0.555,1.3261904761904761,0.481,0.638095238095238,0.318,0.42142857142857143,0.731,0.30793650793650795,0.232,4,12,17,106.4,0.255,0.19047619047619047,0.555,0.3626984126984127,0.079,0.05873015873015873,0.557936507936508,0.544,1.3928571428571428,0.47,0.653968253968254,0.292,0.40714285714285714,0.715,0.2912698412698413,0.209,0.276,0.21984126984126984,0.42857142857142855,1.8071428571428572,0.08800000000000001,0.14761904761904762,0.39,0.5428571428571428,0.383,0.20793650793650795,0.85,0.525,0.44603174603174606,0.503,0.7777777777777778,0.57,0.163,0.30793650793650795,67.0,0.40476190476190477,1.7809523809523808,1.64,0.077,0.12857142857142856,2.71,0.44,0.5841269841269842,0.337,0.19682539682539682,0.7420634920634921,0.595,0.44126984126984126,0.49700000000000005,0.7682539682539683,0.583,0.18100000000000002,0.3380952380952381,0.452,14,200.71428571428572,76.42857142857143
0,DELAWARE-STATE,0.469,0.2676923076923077,18,0,0.08199999999999999,0.06384615384615384,0.5584615384615385,0.471,1.37,0.417,0.5707692307692308,0.29,0.39692307692307693,0.694,0.2753846153846154,0.201,9,4,28,93.6,0.304,0.26153846153846155,0.565,0.3676923076923077,0.08900000000000001,0.08153846153846153,0.5992307692307692,0.55,1.4015384615384616,0.464,0.6507692307692308,0.355,0.4969230769230769,0.703,0.34923076923076923,0.249,0.336,0.2823076923076923,0.37538461538461537,1.8907692307692308,0.11,0.18461538461538463,0.446,0.6253846153846154,0.385,0.24076923076923076,0.7761538461538462,0.528,0.41,0.518,0.8815384615384615,0.577,0.161,0.3153846153846154,66.9,0.4307692307692308,1.5646153846153845,-24.57,0.087,0.1453846153846154,-9.3,0.332,0.4546153846153846,0.325,0.1476923076923077,0.9153846153846154,0.462,0.4230769230769231,0.48200000000000004,0.82,0.502,0.19399999999999998,0.37615384615384617,0.125,4,206.5625,77.1875
0,DELAWARE,0.449,0.29022556390977444,10,4,0.064,0.05639097744360902,0.6285714285714286,0.508,1.413533834586466,0.457,0.6458646616541354,0.349,0.493984962406015,0.651,0.3218045112781955,0.228,8,7,19,105.0,0.272,0.23609022556390977,0.521,0.3406015037593985,0.076,0.07443609022556391,0.6330827067669172,0.527,1.4353383458646616,0.455,0.6533834586466165,0.301,0.43157894736842106,0.725,0.31278195488721805,0.218,0.262,0.22330827067669173,0.4548872180451128,1.825563909774436,0.079,0.13233082706766916,0.388,0.556390977443609,0.37,0.20601503759398496,0.8789473684210526,0.509,0.4473684210526316,0.498,0.856390977443609,0.556,0.134,0.25413533834586466,67.0,0.41654135338345866,1.7578947368421052,-6.93,0.07400000000000001,0.12330827067669173,-2.96,0.311,0.43909774436090226,0.329,0.1443609022556391,0.9744360902255639,0.515,0.5015037593984962,0.502,0.8646616541353384,0.533,0.139,0.2661654135338346,0.424,14,207.91666666666666,76.66666666666667
0,DENVER,0.563,0.3704918032786885,9,3,0.07400000000000001,0.05901639344262295,0.6524590163934426,0.535,1.3926229508196721,0.473,0.6581967213114754,0.318,0.4426229508196721,0.694,0.3073770491803279,0.221,4,10,15,104.5,0.314,0.25491803278688524,0.442,0.27049180327868855,0.07400000000000001,0.07131147540983607,0.5565573770491803,0.507,1.409016393442623,0.434,0.6114754098360655,0.36,0.5065573770491804,0.723,0.3663934426229508,0.26,0.239,0.20491803278688525,0.4540983606557377,1.794262295081967,0.095,0.16311475409836065,0.434,0.6114754098360655,0.335,0.20491803278688525,0.7975409836065573,0.51,0.4065573770491803,0.456,0.7614754098360655,0.544,0.14300000000000002,0.27459016393442626,68.7,0.4598360655737705,1.79672131147541,-5.21,0.062,0.10573770491803279,-2.53,0.31,0.4319672131147541,0.4,0.17295081967213113,0.9606557377049181,0.505,0.4852459016393443,0.544,0.9073770491803279,0.56,0.187,0.369672131147541,0.5,15,202.14285714285714,76.85714285714286
0,DEPAUL,0.568,0.37349397590361444,7,4,0.092,0.07550200803212852,0.6240963855421687,0.479,1.5357429718875502,0.428,0.6578313253012048,0.294,0.45140562248995986,0.708,0.3196787148594378,0.208,10,6,20,100.6,0.32899999999999996,0.3076305220883534,0.588,0.3718875502008032,0.07200000000000001,0.0746987951807229,0.6265060240963856,0.52,1.436144578313253,0.44,0.6321285140562249,0.323,0.4642570281124498,0.742,0.344578313253012,0.24,0.281,0.2433734939759036,0.44738955823293175,1.8385542168674698,0.099,0.17590361445783131,0.431,0.6184738955823293,0.371,0.22971887550200804,0.8176706827309237,0.492,0.40240963855421685,0.483,0.8698795180722891,0.555,0.17800000000000002,0.35903614457831323,71.2,0.44417670682730925,1.7911646586345382,6.55,0.09,0.1606425702811245,8.45,0.327,0.5028112449799197,0.31,0.15582329317269075,1.0329317269076306,0.486,0.5020080321285141,0.517,0.9317269076305221,0.512,0.165,0.3453815261044177,0.355,11,210.6153846153846,78.15384615384616
0,DETROIT-MERCY,0.495,0.34007782101167316,11,2,0.071,0.06848249027237355,0.6046692607003891,0.504,1.580544747081712,0.435,0.68715953307393,0.306,0.4832684824902724,0.755,0.3649805447470817,0.231,11,5,24,103.9,0.278,0.2622568093385214,0.547,0.4085603112840467,0.115,0.10894941634241245,0.6801556420233463,0.557,1.5478599221789884,0.482,0.7463035019455253,0.374,0.5782101167315176,0.709,0.4101167315175097,0.265,0.314,0.27704280155642025,0.4529182879377432,2.1346303501945525,0.087,0.16342412451361868,0.378,0.5844357976653697,0.397,0.23190661478599223,0.9634241245136187,0.534,0.514396887159533,0.525,0.9571984435797666,0.586,0.156,0.3377431906614786,75.4,0.5050583657587548,1.957976653696498,-12.47,0.08800000000000001,0.1649805447470817,-2.07,0.401,0.6342412451361867,0.345,0.21867704280155642,0.9463035019455253,0.495,0.46848249027237354,0.475,0.8669260700389105,0.541,0.158,0.33852140077821014,0.25,8,208.53333333333333,77.6
0,DRAKE,0.585,0.36258992805755397,11,4,0.067,0.0618705035971223,0.6323741007194245,0.51,1.418705035971223,0.437,0.6201438848920864,0.325,0.460431654676259,0.77,0.35467625899280575,0.25,3,11,17,104.1,0.23399999999999999,0.20071942446043164,0.5429999999999999,0.3661870503597122,0.10400000000000001,0.08776978417266187,0.6568345323741007,0.515,1.493525179856115,0.451,0.6741007194244605,0.243,0.36258992805755397,0.708,0.2568345323741007,0.172,0.268,0.2316546762589928,0.4244604316546763,1.7949640287769784,0.084,0.1460431654676259,0.378,0.5640287769784172,0.337,0.18992805755395684,0.9294964028776979,0.521,0.4841726618705036,0.516,0.8884892086330936,0.539,0.151,0.2971223021582734,69.3,0.381294964028777,1.8028776978417267,-0.51,0.085,0.14676258992805755,0.58,0.403,0.5719424460431655,0.364,0.2079136690647482,0.8467625899280575,0.487,0.41223021582733815,0.484,0.8330935251798561,0.551,0.153,0.29640287769784174,0.5,17,194.30769230769232,75.92307692307692
0,DREXEL,0.43200000000000005,0.2835820895522388,11,2,0.1,0.10298507462686567,0.6179104477611941,0.498,1.4880597014925374,0.441,0.6567164179104478,0.324,0.48208955223880595,0.723,0.3485074626865672,0.234,5,9,20,104.4,0.307,0.2753731343283582,0.498,0.3522388059701492,0.083,0.08059701492537313,0.6216417910447761,0.521,1.5328358208955224,0.462,0.7074626865671642,0.31,0.4746268656716418,0.706,0.33507462686567163,0.219,0.309,0.27686567164179104,0.45149253731343286,1.9335820895522389,0.092,0.1619402985074627,0.327,0.5014925373134328,0.366,0.18358208955223881,1.0313432835820895,0.508,0.5238805970149254,0.501,0.8985074626865671,0.55,0.13699999999999998,0.2791044776119403,70.1,0.43507462686567167,1.8313432835820895,-7.2,0.075,0.13134328358208955,-2.48,0.351,0.5216417910447761,0.325,0.16940298507462687,0.9664179104477612,0.504,0.4873134328358209,0.499,0.8932835820895523,0.533,0.151,0.30522388059701494,0.394,13,200.76923076923077,76.3076923076923
0,DUKE,0.5760000000000001,0.4348993288590604,5,6,0.124,0.12416107382550336,0.6865771812080537,0.559,1.5355704697986576,0.492,0.7550335570469798,0.346,0.5308724832214765,0.71,0.37718120805369126,0.246,1,15,8,118.6,0.38799999999999996,0.33288590604026846,0.561,0.3604026845637584,0.067,0.06510067114093959,0.5261744966442953,0.464,1.5865771812080538,0.405,0.6422818791946309,0.223,0.3530201342281879,0.728,0.2570469798657718,0.162,0.297,0.28993288590604027,0.45033557046979866,1.7288590604026846,0.08,0.14093959731543623,0.368,0.5845637583892618,0.32,0.187248322147651,1.002013422818792,0.454,0.45503355704697984,0.445,0.8161073825503355,0.493,0.14800000000000002,0.3040268456375839,70.6,0.38523489932885907,2.0946308724832217,24.43,0.105,0.18456375838926176,9.7,0.363,0.5577181208053691,0.372,0.20738255033557046,0.9778523489932885,0.56,0.5476510067114094,0.555,1.0194630872483221,0.586,0.147,0.3087248322147651,0.784,29,215.85714285714286,79.14285714285714
