,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,AdjTempo,AdjOE,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,AdjDE,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,AvgHgt,EffHgt,C-Hgt,PF-Hgt,SF-Hgt,SG-Hgt,PG-Hgt,Experience,Bench,Continuity,abbreviation
0,0.45899999999999996,0.24511278195488723,16,4,0.095,0.08646616541353383,0.6796992481203008,0.454,1.3736842105263158,0.389,0.5338345864661654,0.377,0.5180451127819549,0.665,0.3443609022556391,0.251,7,3,25,88.5,0.255,0.23609022556390977,0.5529999999999999,0.3609022556390977,0.085,0.06315789473684211,0.6902255639097744,0.502,1.5218045112781955,0.429,0.6526315789473685,0.336,0.5112781954887218,0.697,0.35639097744360904,0.234,0.284,0.26917293233082706,0.45939849624060153,1.8849624060150376,0.10300000000000001,0.1849624060150376,0.401,0.6105263157894737,0.366,0.22330827067669173,0.9112781954887218,0.471,0.4293233082706767,0.512,0.9593984962406015,0.534,0.146,0.3007518796992481,71.9,0.46616541353383456,1.5924812030075188,-18.9,0.071,0.12706766917293233,-7.11,0.46,0.6323308270676692,0.285,0.18045112781954886,0.7413533834586467,0.477,0.3533834586466165,0.488,0.9157894736842105,0.492,0.205,0.41729323308270677,0.242,8,70.2,88.9,45.4,23.2,26.0,37.7,109.3,50.2,16.8,28.8,33.6,77.3,-0.2,-0.2,-0.3,1.2,1.0,0.6,1.2,32.9,54.2,COPPIN-STATE
0,0.601,0.3595238095238095,12,6,0.086,0.08492063492063492,0.653968253968254,0.513,1.3531746031746033,0.442,0.5984126984126984,0.323,0.4373015873015873,0.722,0.31587301587301586,0.233,4,9,16,98.0,0.183,0.15158730158730158,0.433,0.2833333333333333,0.114,0.0880952380952381,0.6746031746031746,0.494,1.492063492063492,0.439,0.6547619047619048,0.267,0.3984126984126984,0.701,0.27936507936507937,0.187,0.273,0.24603174603174602,0.4222222222222222,1.7547619047619047,0.08800000000000001,0.15396825396825398,0.339,0.5063492063492063,0.328,0.16587301587301587,0.9857142857142858,0.496,0.4888888888888889,0.5329999999999999,0.9206349206349206,0.522,0.155,0.30793650793650795,69.6,0.3904761904761905,1.7055555555555555,-6.12,0.083,0.14365079365079364,-2.02,0.429,0.5801587301587302,0.332,0.19285714285714287,0.773015873015873,0.525,0.40555555555555556,0.467,0.8055555555555556,0.546,0.174,0.32857142857142857,0.484,15,67.9,99.9,51.1,19.0,18.9,33.9,104.9,50.5,17.5,29.0,26.8,76.8,-0.6,-1.0,-0.2,0.6,-0.7,1.3,1.92,31.1,72.2,CORNELL
0,0.5720000000000001,0.39507042253521124,8,4,0.07400000000000001,0.0647887323943662,0.6394366197183099,0.57,1.43943661971831,0.479,0.6901408450704225,0.285,0.4098591549295775,0.679,0.27816901408450706,0.193,6,13,15,109.4,0.249,0.2028169014084507,0.519,0.3443661971830986,0.10800000000000001,0.0823943661971831,0.6126760563380281,0.528,1.4528169014084507,0.457,0.6640845070422535,0.273,0.39647887323943665,0.682,0.2704225352112676,0.186,0.259,0.223943661971831,0.4309859154929577,1.8035211267605633,0.08900000000000001,0.15704225352112677,0.398,0.5788732394366197,0.354,0.20492957746478874,0.8739436619718309,0.525,0.4591549295774648,0.498,0.8366197183098592,0.549,0.17,0.33661971830985915,70.2,0.4084507042253521,1.9204225352112676,12.0,0.095,0.16690140845070423,8.59,0.47,0.6767605633802817,0.387,0.2619718309859155,0.7626760563380282,0.561,0.428169014084507,0.502,0.8422535211267606,0.588,0.16699999999999998,0.3267605633802817,0.571,20,68.7,112.0,56.2,18.6,24.7,29.0,99.3,52.8,19.1,26.8,27.9,76.8,-0.8,0.2,-1.8,-0.4,0.3,1.8,1.31,26.5,39.9,CREIGHTON
0,0.539,0.35206611570247937,12,2,0.087,0.08264462809917356,0.6396694214876033,0.527,1.4462809917355373,0.452,0.6537190082644628,0.249,0.3603305785123967,0.72,0.25950413223140495,0.179,6,8,19,104.5,0.243,0.20330578512396694,0.45399999999999996,0.3,0.09,0.0768595041322314,0.6338842975206611,0.516,1.437190082644628,0.46,0.6611570247933884,0.262,0.3768595041322314,0.706,0.26611570247933886,0.185,0.235,0.19669421487603306,0.3768595041322314,1.7487603305785124,0.091,0.15537190082644628,0.339,0.48677685950413224,0.329,0.16033057851239668,0.9504132231404959,0.527,0.5008264462809917,0.496,0.8305785123966942,0.541,0.149,0.28264462809917357,68.3,0.3867768595041322,1.7851239669421488,-5.75,0.076,0.1305785123966942,-3.0,0.412,0.5958677685950413,0.366,0.21818181818181817,0.8504132231404958,0.512,0.43553719008264463,0.504,0.8429752066115702,0.552,0.156,0.2983471074380165,0.367,11,65.9,103.4,51.7,17.6,24.0,24.8,108.1,53.0,15.9,24.9,27.9,76.3,-1.0,-1.2,-0.7,-0.8,-0.5,0.7,1.36,30.1,59.0,DARTMOUTH
0,0.586,0.36556776556776555,5,7,0.077,0.060073260073260075,0.6747252747252748,0.532,1.3868131868131868,0.45,0.6241758241758242,0.277,0.38461538461538464,0.749,0.2879120879120879,0.208,2,14,10,106.8,0.23800000000000002,0.1934065934065934,0.5479999999999999,0.3120879120879121,0.07400000000000001,0.054945054945054944,0.6190476190476191,0.481,1.3956043956043955,0.408,0.5699633699633699,0.294,0.41098901098901097,0.709,0.2915750915750916,0.209,0.244,0.2175824175824176,0.41318681318681316,1.632967032967033,0.077,0.12747252747252746,0.438,0.6117216117216118,0.329,0.20146520146520147,0.7838827838827839,0.47,0.3684981684981685,0.491,0.8366300366300367,0.513,0.149,0.27765567765567767,66.1,0.39487179487179486,1.7648351648351648,6.38,0.078,0.1282051282051282,1.96,0.466,0.6461538461538462,0.354,0.22857142857142856,0.7406593406593407,0.534,0.3956043956043956,0.509,0.8681318681318682,0.562,0.15,0.27692307692307694,0.706,24,64.7,108.2,53.1,16.7,23.3,28.3,100.4,48.3,16.7,24.8,30.0,77.8,-0.2,0.6,-1.1,0.2,2.1,3.0,1.5,21.0,51.8,DAVIDSON
0,0.6,0.4052434456928839,4,7,0.07,0.060674157303370786,0.6621722846441948,0.561,1.3400749063670412,0.504,0.6756554307116105,0.321,0.4307116104868914,0.69,0.2973782771535581,0.222,4,13,12,108.9,0.264,0.19550561797752808,0.517,0.31086142322097376,0.081,0.07116104868913857,0.5453183520599251,0.479,1.4539325842696629,0.414,0.601498127340824,0.238,0.3453183520599251,0.705,0.24344569288389514,0.167,0.271,0.24569288389513108,0.40224719101123596,1.6352059925093634,0.08,0.13183520599250936,0.405,0.5887640449438202,0.321,0.18876404494382024,0.8651685393258427,0.477,0.41273408239700377,0.48,0.7910112359550562,0.505,0.146,0.27715355805243447,66.2,0.34681647940074906,1.8022471910112359,9.67,0.07400000000000001,0.12284644194756554,2.91,0.345,0.46217228464419474,0.332,0.15355805243445692,0.8779026217228464,0.595,0.5220973782771535,0.52,0.8576779026217228,0.583,0.16699999999999998,0.3101123595505618,0.636,21,64.7,112.1,56.1,18.8,26.9,32.1,100.8,47.9,16.7,27.4,23.8,76.8,0.1,-0.3,0.6,0.0,-0.9,0.5,1.56,21.5,56.6,DAYTON
0,0.479,0.2685483870967742,15,2,0.06,0.0532258064516129,0.617741935483871,0.414,1.5830645161290322,0.354,0.5604838709677419,0.249,0.3943548387096774,0.679,0.267741935483871,0.169,9,3,25,86.9,0.281,0.30483870967741933,0.5820000000000001,0.38387096774193546,0.109,0.1032258064516129,0.7798387096774193,0.517,1.4653225806451613,0.45,0.6596774193548387,0.377,0.5524193548387096,0.717,0.3959677419354839,0.27,0.307,0.27338709677419354,0.40403225806451615,1.9120967741935484,0.095,0.1717741935483871,0.392,0.575,0.342,0.1967741935483871,0.8903225806451613,0.52,0.4629032258064516,0.5329999999999999,1.053225806451613,0.553,0.172,0.3596774193548387,72.6,0.475,1.5774193548387097,-26.82,0.095,0.17258064516129032,-10.13,0.402,0.6362903225806451,0.297,0.18870967741935485,0.9467741935483871,0.393,0.3717741935483871,0.467,0.9225806451612903,0.446,0.165,0.35080645161290325,0.194,6,69.7,84.5,40.0,19.0,27.8,25.5,113.8,52.4,18.9,31.6,39.2,75.7,-1.3,-1.4,-1.2,-0.6,-0.8,-1.4,0.8,28.3,27.2,DELAWARE-STATE
0,0.512,0.3125,8,7,0.065,0.057352941176470586,0.6095588235294118,0.537,1.3294117647058823,0.459,0.6102941176470589,0.312,0.4147058823529412,0.727,0.3014705882352941,0.227,7,9,16,106.9,0.237,0.18676470588235294,0.509,0.32132352941176473,0.08900000000000001,0.06911764705882353,0.6,0.513,1.424264705882353,0.443,0.6316176470588235,0.277,0.3948529411764706,0.728,0.2875,0.202,0.27899999999999997,0.23602941176470588,0.40661764705882353,1.75,0.081,0.13088235294117648,0.379,0.5404411764705882,0.369,0.19926470588235295,0.8838235294117647,0.489,0.4323529411764706,0.512,0.8360294117647059,0.543,0.131,0.2426470588235294,64.7,0.3845588235294118,1.7294117647058824,-7.91,0.068,0.10955882352941176,-4.82,0.413,0.5485294117647059,0.378,0.2073529411764706,0.7808823529411765,0.516,0.40294117647058825,0.488,0.7963235294117647,0.567,0.154,0.27794117647058825,0.515,17,63.3,104.9,53.3,17.2,24.2,31.2,113.2,52.8,14.9,28.8,28.6,77.3,-0.0,0.4,-0.5,-0.1,0.6,1.9,1.52,24.4,47.8,DELAWARE
0,0.469,0.2937759336099585,14,1,0.079,0.06473029045643154,0.6356846473029045,0.504,1.4298755186721992,0.438,0.6265560165975104,0.267,0.3817427385892116,0.759,0.28962655601659754,0.203,7,6,22,100.3,0.267,0.22821576763485477,0.521,0.35518672199170126,0.07200000000000001,0.06556016597510374,0.6257261410788382,0.561,1.450622406639004,0.47,0.6821576763485477,0.282,0.4091286307053942,0.724,0.2962655601659751,0.204,0.22899999999999998,0.1892116182572614,0.404149377593361,1.92448132780083,0.085,0.14688796680497926,0.435,0.6307053941908713,0.418,0.26390041493775934,0.8199170124481328,0.51,0.4182572614107884,0.485,0.8149377593360996,0.585,0.14300000000000002,0.27551867219917014,69.1,0.4199170124481328,1.7311203319502075,-11.84,0.068,0.11784232365145228,-2.97,0.361,0.5161825726141079,0.365,0.1883817427385892,0.9136929460580913,0.48,0.43817427385892116,0.515,0.8639004149377594,0.537,0.174,0.3385892116182573,0.267,8,67.1,99.9,50.2,19.7,26.4,26.2,113.0,56.5,15.7,22.9,28.3,77.5,-0.0,-0.5,0.5,0.7,0.6,2.1,1.64,39.4,41.8,DENVER
0,0.508,0.35379310344827586,9,3,0.09699999999999999,0.08068965517241379,0.6558620689655172,0.527,1.4779310344827585,0.471,0.6958620689655173,0.361,0.5331034482758621,0.727,0.3875862068965517,0.262,7,16,17,108.6,0.318,0.2731034482758621,0.522,0.3468965517241379,0.076,0.07586206896551724,0.5862068965517241,0.532,1.470344827586207,0.452,0.6641379310344827,0.309,0.45448275862068965,0.73,0.3317241379310345,0.226,0.24600000000000002,0.21379310344827587,0.4772413793103448,1.8972413793103449,0.094,0.16827586206896553,0.432,0.6358620689655172,0.373,0.23724137931034484,0.8344827586206897,0.512,0.42689655172413793,0.46299999999999997,0.8,0.563,0.158,0.31655172413793103,71.7,0.43448275862068964,1.9455172413793103,6.0,0.087,0.15655172413793103,4.05,0.328,0.48482758620689653,0.343,0.16620689655172413,0.993103448275862,0.533,0.5296551724137931,0.537,0.9289655172413793,0.562,0.163,0.33655172413793105,0.528,19,70.1,111.7,52.7,18.8,32.7,36.1,106.7,53.2,17.7,25.6,30.9,78.2,0.9,-0.0,1.8,1.2,2.1,1.8,1.98,25.2,46.0,DEPAUL
0,0.57,0.3740072202166065,6,7,0.1,0.09386281588447654,0.6750902527075813,0.539,1.4028880866425992,0.467,0.6555956678700361,0.318,0.44620938628158846,0.757,0.3379061371841155,0.241,2,13,10,106.3,0.249,0.20144404332129964,0.423,0.2664259927797834,0.09,0.07581227436823104,0.6064981949458483,0.482,1.4743682310469315,0.427,0.6296028880866426,0.294,0.4332129963898917,0.697,0.30180505415162456,0.205,0.255,0.23104693140794225,0.42310469314079424,1.7234657039711192,0.102,0.17689530685920576,0.364,0.5364620938628158,0.303,0.1624548736462094,0.9379061371841155,0.498,0.4671480144404332,0.489,0.8375451263537906,0.513,0.149,0.2945848375451264,69.6,0.41010830324909747,1.8505415162454875,2.52,0.075,0.1299638989169675,-0.66,0.398,0.5581227436823105,0.361,0.20144404332129964,0.8447653429602888,0.538,0.4541516245487365,0.511,0.8765342960288809,0.573,0.16699999999999998,0.32418772563176895,0.706,24,69.3,106.5,53.3,19.1,24.3,32.6,102.8,48.7,16.8,26.0,29.4,76.3,-0.7,-0.1,-1.2,-0.7,-0.6,0.2,1.13,30.3,17.3,DRAKE
0,0.531,0.3625,11,3,0.049,0.0484375,0.6359375,0.522,1.484375,0.46,0.6828125,0.307,0.45625,0.753,0.34375,0.232,7,9,19,108.3,0.29,0.24375,0.47200000000000003,0.33984375,0.094,0.090625,0.59609375,0.546,1.49140625,0.482,0.71953125,0.302,0.45,0.675,0.30390625,0.204,0.256,0.21875,0.4140625,1.93359375,0.087,0.15234375,0.342,0.509375,0.374,0.190625,0.98203125,0.539,0.52890625,0.48100000000000004,0.81484375,0.567,0.133,0.2609375,70.0,0.4234375,1.89453125,-7.02,0.064,0.1125,-2.93,0.352,0.52265625,0.354,0.18515625,0.96171875,0.517,0.49765625,0.519,0.8796875,0.557,0.14800000000000002,0.29453125,0.406,13,69.1,105.6,51.3,16.6,29.2,30.6,113.2,55.6,14.6,26.3,30.3,76.6,0.8,0.2,1.3,-1.4,-0.9,-0.5,1.04,23.0,30.0,DREXEL
0,0.524,0.39737704918032785,2,7,0.16399999999999998,0.16852459016393442,0.7029508196721311,0.536,1.5855737704918034,0.478,0.7586885245901639,0.332,0.5265573770491804,0.686,0.36131147540983605,0.228,2,15,6,112.6,0.353,0.32459016393442625,0.499,0.3140983606557377,0.08,0.07934426229508197,0.5947540983606557,0.45,1.5836065573770493,0.398,0.6295081967213115,0.24,0.379672131147541,0.696,0.2642622950819672,0.167,0.29100000000000004,0.28918032786885245,0.4321311475409836,1.6891803278688524,0.087,0.15934426229508197,0.349,0.5534426229508197,0.3,0.1659016393442623,1.0301639344262294,0.45,0.4636065573770492,0.462,0.8839344262295082,0.479,0.16699999999999998,0.3540983606557377,73.2,0.3901639344262295,2.060983606557377,26.9,0.124,0.22688524590163933,11.98,0.373,0.5921311475409836,0.308,0.1822950819672131,0.9934426229508196,0.58,0.5763934426229508,0.5379999999999999,1.0275409836065574,0.561,0.14800000000000002,0.32,0.842,32,72.1,120.0,53.6,17.5,35.6,33.2,89.3,45.0,19.4,29.5,24.0,78.7,1.0,1.2,0.8,2.2,3.6,1.5,0.33,28.1,21.8,DUKE
0,0.546,0.3413127413127413,6,4,0.121,0.1166023166023166,0.5822393822393822,0.499,1.4625482625482626,0.428,0.6254826254826255,0.35,0.511969111969112,0.694,0.3552123552123552,0.243,4,14,13,103.1,0.317,0.29266409266409266,0.5539999999999999,0.3590733590733591,0.11199999999999999,0.09111969111969112,0.6316602316602317,0.499,1.4694980694980695,0.441,0.6478764478764478,0.319,0.46872586872586874,0.68,0.31891891891891894,0.217,0.34700000000000003,0.3096525096525097,0.4517374517374517,1.7868725868725868,0.096,0.1691119691119691,0.346,0.5088803088803089,0.338,0.1722007722007722,0.9606177606177606,0.495,0.4756756756756757,0.518,0.9413127413127413,0.528,0.183,0.37915057915057915,70.5,0.44787644787644787,1.8154440154440155,0.53,0.11,0.19305019305019305,-0.63,0.444,0.6494208494208494,0.322,0.20926640926640927,0.8131274131274131,0.512,0.41621621621621624,0.48200000000000004,0.8749034749034749,0.532,0.17,0.34826254826254827,0.594,19,69.8,104.6,49.9,19.8,31.8,35.0,105.5,49.9,21.6,35.1,31.9,75.9,-0.7,-0.4,-1.0,-0.3,-0.9,-2.2,0.94,32.1,19.6,DUQUESNE
0,0.5760000000000001,0.3627906976744186,7,6,0.053,0.04806201550387597,0.6333333333333333,0.526,1.4434108527131784,0.436,0.6294573643410852,0.238,0.3434108527131783,0.693,0.237984496124031,0.165,11,5,21,101.8,0.23600000000000002,0.2054263565891473,0.518,0.351937984496124,0.07,0.04961240310077519,0.6666666666666666,0.527,1.4992248062015503,0.453,0.6790697674418604,0.288,0.4317829457364341,0.731,0.31550387596899226,0.21,0.276,0.24108527131782945,0.3953488372093023,1.8953488372093024,0.098,0.1697674418604651,0.398,0.5968992248062015,0.371,0.22170542635658916,0.9023255813953488,0.507,0.4573643410852713,0.52,0.9077519379844962,0.556,0.135,0.2651162790697674,69.0,0.4178294573643411,1.7565891472868218,-11.53,0.061,0.10465116279069768,-3.56,0.506,0.7310077519379845,0.355,0.2596899224806202,0.7124031007751938,0.519,0.3697674418604651,0.48,0.8387596899224806,0.547,0.166,0.3201550387596899,0.344,11,68.0,99.0,52.0,18.4,22.3,24.3,111.4,53.6,15.2,28.2,29.4,77.2,0.1,0.2,0.0,-0.1,0.8,1.2,1.85,32.2,50.4,ELON
0,0.527,0.30424710424710427,13,2,0.071,0.06872586872586872,0.6795366795366795,0.495,1.3714285714285714,0.421,0.5768339768339769,0.372,0.5096525096525096,0.721,0.3675675675675676,0.268,7,9,21,97.5,0.18899999999999997,0.16602316602316602,0.45399999999999996,0.2888030888030888,0.09300000000000001,0.07181467181467181,0.7127413127413127,0.498,1.4424710424710425,0.441,0.6362934362934363,0.36,0.5196911196911197,0.681,0.35366795366795367,0.245,0.252,0.22857142857142856,0.4664092664092664,1.7891891891891891,0.078,0.13822393822393822,0.325,0.4694980694980695,0.347,0.16293436293436295,0.972972972972973,0.487,0.47335907335907335,0.527,0.9413127413127413,0.53,0.155,0.3088803088803089,70.8,0.4648648648648649,1.7250965250965251,-3.84,0.081,0.14285714285714285,0.13,0.437,0.5992277992277992,0.34,0.20386100386100386,0.7722007722007722,0.483,0.372972972972973,0.473,0.8455598455598455,0.535,0.166,0.32123552123552124,0.344,11,69.5,99.7,49.4,18.4,18.9,37.5,104.9,50.0,17.1,26.2,37.5,76.5,-0.6,-0.7,-0.5,0.2,0.9,-1.3,0.75,32.4,41.0,EVANSVILLE
0,0.527,0.3233870967741935,13,3,0.06,0.050806451612903224,0.5604838709677419,0.507,1.4153225806451613,0.434,0.6137096774193549,0.239,0.3387096774193548,0.693,0.2346774193548387,0.166,7,5,22,98.1,0.258,0.22016129032258064,0.515,0.31048387096774194,0.107,0.08790322580645162,0.6338709677419355,0.526,1.310483870967742,0.46,0.603225806451613,0.401,0.5258064516129032,0.704,0.37016129032258066,0.282,0.28600000000000003,0.225,0.39838709677419354,1.7475806451612903,0.095,0.1620967741935484,0.356,0.4669354838709677,0.366,0.17096774193548386,0.8435483870967742,0.512,0.432258064516129,0.524,0.8588709677419355,0.56,0.18899999999999997,0.36370967741935484,68.1,0.4935483870967742,1.6709677419354838,-10.2,0.096,0.1629032258064516,-7.14,0.422,0.5967741935483871,0.35,0.20887096774193548,0.8185483870967742,0.495,0.40483870967741936,0.47600000000000003,0.7806451612903226,0.53,0.182,0.35161290322580646,0.29,9,67.8,96.0,50.7,20.7,26.1,23.9,107.5,52.6,21.4,28.9,40.1,76.3,-0.9,-0.7,-1.0,-1.6,-0.5,1.1,1.1,33.1,47.6,FAIRFIELD
0,0.528,0.34225352112676055,9,7,0.105,0.09295774647887324,0.5859154929577465,0.544,1.365492957746479,0.475,0.6485915492957747,0.362,0.4943661971830986,0.725,0.35845070422535213,0.263,4,13,14,107.5,0.28800000000000003,0.22746478873239437,0.521,0.3330985915492958,0.092,0.08169014084507042,0.5612676056338028,0.513,1.4373239436619718,0.445,0.6394366197183099,0.298,0.428169014084507,0.694,0.2971830985915493,0.207,0.319,0.273943661971831,0.4450704225352113,1.7711267605633803,0.08900000000000001,0.15352112676056337,0.387,0.5556338028169014,0.351,0.19507042253521126,0.8816901408450705,0.504,0.4443661971830986,0.507,0.8352112676056338,0.54,0.179,0.35774647887323946,68.7,0.4070422535211268,1.8450704225352113,-6.09,0.107,0.18380281690140846,-7.24,0.347,0.4732394366197183,0.4,0.18943661971830986,0.8922535211267606,0.515,0.4591549295774648,0.493,0.8133802816901409,0.576,0.17300000000000001,0.3359154929577465,0.6,21,66.8,106.5,54.2,19.7,29.5,35.7,110.7,52.0,20.2,33.2,29.4,76.2,-0.2,-1.0,0.6,-1.1,-1.1,-0.7,2.13,20.1,69.3,FAIRLEIGH-DICKINSON
0,0.518,0.3138576779026217,9,6,0.08199999999999999,0.0696629213483146,0.6966292134831461,0.484,1.4764044943820225,0.41,0.6059925093632959,0.28,0.41273408239700377,0.751,0.3101123595505618,0.21,5,9,16,99.0,0.298,0.27415730337078653,0.49700000000000005,0.2958801498127341,0.07200000000000001,0.05767790262172284,0.6464419475655431,0.476,1.4479400749063671,0.411,0.5955056179775281,0.303,0.4389513108614232,0.688,0.30187265917602996,0.208,0.252,0.2352059925093633,0.4157303370786517,1.6801498127340824,0.106,0.18576779026217227,0.411,0.5947565543071162,0.315,0.18726591760299627,0.853183520599251,0.478,0.40823970037453183,0.47600000000000003,0.8816479400749063,0.507,0.16699999999999998,0.3310861423220974,70.3,0.4307116104868914,1.7393258426966292,-1.42,0.078,0.13782771535580524,-1.76,0.454,0.6704119850187266,0.324,0.21722846441947566,0.8059925093632959,0.482,0.3887640449438202,0.524,0.9707865168539326,0.52,0.17800000000000002,0.36329588014981273,0.515,17,67.4,99.9,47.9,20.6,29.0,28.6,99.9,48.2,18.1,25.4,31.4,77.2,1.3,1.1,1.4,0.4,-1.0,-0.2,0.69,38.2,15.3,FLORIDA-ATLANTIC
0,0.555,0.35078125,10,4,0.11599999999999999,0.10390625,0.61875,0.528,1.39609375,0.453,0.63203125,0.329,0.459375,0.668,0.30703125,0.22,4,10,18,100.2,0.256,0.2125,0.569,0.37890625,0.09699999999999999,0.08046875,0.61875,0.517,1.50625,0.442,0.665625,0.272,0.41015625,0.701,0.2875,0.191,0.304,0.2703125,0.4234375,1.84375,0.099,0.17578125,0.407,0.61328125,0.367,0.225,0.89296875,0.493,0.440625,0.517,0.8890625,0.542,0.17,0.34765625,71.1,0.4015625,1.78125,-5.11,0.096,0.17109375,-1.48,0.405,0.565625,0.372,0.21015625,0.83046875,0.508,0.421875,0.483,0.83125,0.552,0.188,0.37421875,0.438,14,67.9,101.6,52.6,21.3,25.7,31.9,106.1,52.1,19.2,30.9,27.4,76.8,-0.0,0.1,-0.1,0.1,1.1,-1.3,1.49,39.7,31.5,FLORIDA-GULF-COAST
0,0.498,0.3610294117647059,9,6,0.11199999999999999,0.1125,0.625,0.503,1.6463235294117646,0.44,0.725,0.382,0.6286764705882353,0.64,0.4022058823529412,0.244,4,12,14,101.9,0.26,0.2698529411764706,0.512,0.36911764705882355,0.11199999999999999,0.10808823529411765,0.7683823529411765,0.518,1.5786764705882352,0.456,0.7205882352941176,0.338,0.5338235294117647,0.7,0.3735294117647059,0.237,0.331,0.3088235294117647,0.5147058823529411,2.010294117647059,0.087,0.17573529411764705,0.366,0.5772058823529411,0.339,0.19558823529411765,1.0014705882352941,0.524,0.525,0.546,1.0772058823529411,0.549,0.21100000000000002,0.4904411764705882,80.8,0.48161764705882354,2.0573529411764704,-4.55,0.131,0.2639705882352941,-1.45,0.412,0.6786764705882353,0.302,0.2051470588235294,0.9676470588235294,0.537,0.5198529411764706,0.45399999999999996,0.8948529411764706,0.529,0.153,0.35073529411764703,0.588,20,77.6,102.4,48.9,17.7,25.7,38.0,105.8,53.1,23.4,34.3,35.3,76.0,-1.0,-1.2,-0.8,0.2,-0.4,-2.0,0.94,34.0,48.4,FLORIDA-INTERNATIONAL
0,0.495,0.31666666666666665,4,6,0.127,0.10733333333333334,0.6486666666666666,0.505,1.4473333333333334,0.442,0.64,0.358,0.5186666666666667,0.744,0.386,0.267,1,15,8,106.3,0.32299999999999995,0.2786666666666667,0.43799999999999994,0.246,0.084,0.07533333333333334,0.5833333333333334,0.472,1.378,0.407,0.5613333333333334,0.357,0.49133333333333334,0.722,0.3546666666666667,0.257,0.263,0.232,0.45466666666666666,1.6566666666666667,0.078,0.13533333333333333,0.388,0.5353333333333333,0.335,0.17933333333333334,0.8426666666666667,0.453,0.382,0.46799999999999997,0.8153333333333334,0.514,0.18,0.3526666666666667,69.5,0.47,1.8473333333333333,17.99,0.102,0.17733333333333334,10.26,0.377,0.546,0.332,0.18133333333333335,0.9013333333333333,0.509,0.45866666666666667,0.532,0.9273333333333333,0.545,0.162,0.328,0.784,29,68.6,112.8,50.5,18.9,32.8,35.8,90.4,47.2,20.3,27.0,35.7,78.7,2.0,3.2,0.8,1.5,1.5,2.2,1.93,38.0,61.8,FLORIDA-STATE
0,0.51,0.30034364261168384,6,5,0.11,0.09003436426116838,0.5676975945017182,0.498,1.3848797250859106,0.425,0.5890034364261169,0.299,0.4144329896907217,0.721,0.29896907216494845,0.216,6,9,16,103.7,0.306,0.25773195876288657,0.483,0.26735395189003436,0.091,0.07147766323024055,0.5855670103092784,0.481,1.3168384879725086,0.421,0.5539518900343643,0.336,0.44261168384879723,0.693,0.30652920962199315,0.233,0.321,0.26804123711340205,0.422680412371134,1.5731958762886598,0.094,0.15189003436426116,0.381,0.5017182130584192,0.316,0.15876288659793814,0.8151202749140893,0.485,0.3951890034364261,0.508,0.8536082474226804,0.515,0.192,0.3621993127147766,64.7,0.4219931271477663,1.6769759450171822,15.42,0.109,0.1766323024054983,11.22,0.433,0.5993127147766323,0.334,0.2,0.7855670103092783,0.495,0.38900343642611684,0.49200000000000005,0.8254295532646048,0.53,0.154,0.28865979381443296,0.556,20,62.9,110.5,49.8,17.9,30.7,29.9,92.2,48.1,22.4,32.2,33.6,77.3,-0.3,-0.1,-0.5,0.2,1.0,1.7,1.68,31.6,52.7,FLORIDA
