,abbreviation,assist_percentage,assists,away_losses,away_wins,block_percentage,blocks,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,free_throws_per_field_goal_attempt,home_losses,home_wins,losses,offensive_rating,offensive_rebound_percentage,offensive_rebounds,opp_assist_percentage,opp_assists,opp_block_percentage,opp_blocks,opp_defensive_rebounds,opp_effective_field_goal_percentage,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempt_rate,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steal_percentage,opp_steals,opp_three_point_attempt_rate,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,opp_total_rebound_percentage,opp_total_rebounds,opp_true_shooting_percentage,opp_turnover_percentage,opp_turnovers,pace,personal_fouls,points,simple_rating_system,steal_percentage,steals,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,win_percentage,wins,avg_weight,avg_height
0,APPALACHIAN-STATE,0.499,0.290295358649789,7,4,0.10400000000000001,0.09029535864978903,0.619409282700422,0.478,1.4244725738396624,0.409,0.5822784810126582,0.34,0.48438818565400843,0.742,0.3594936708860759,0.252,4,9,12,103.1,0.298,0.26919831223628693,0.502,0.2919831223628692,0.131,0.10548523206751055,0.6337552742616034,0.479,1.390717299578059,0.418,0.5814345991561182,0.239,0.33248945147679326,0.711,0.23628691983122363,0.17,0.268,0.2270042194092827,0.4278481012658228,1.5696202531645569,0.083,0.13839662447257384,0.377,0.5248945147679325,0.325,0.17046413502109706,0.8658227848101265,0.475,0.4109704641350211,0.49200000000000005,0.8607594936708861,0.507,0.18100000000000002,0.34177215189873417,66.8,0.33248945147679326,1.720675105485232,-5.84,0.11599999999999999,0.1940928270042194,-5.72,0.437,0.6219409282700422,0.316,0.19662447257383966,0.8025316455696202,0.481,0.3856540084388186,0.508,0.8886075949367088,0.52,0.149,0.28945147679324895,0.586,17,192.1875,76.625
0,ARIZONA-STATE,0.498,0.3237623762376238,6,2,0.08800000000000001,0.08118811881188119,0.595049504950495,0.492,1.5,0.433,0.6495049504950495,0.333,0.499009900990099,0.728,0.36336633663366336,0.242,6,7,14,101.4,0.21100000000000002,0.19405940594059407,0.556,0.3693069306930693,0.08199999999999999,0.07920792079207921,0.7257425742574257,0.525,1.4455445544554455,0.46,0.6643564356435644,0.361,0.5217821782178218,0.746,0.3891089108910891,0.269,0.3,0.25445544554455446,0.4504950495049505,1.9079207920792078,0.076,0.13762376237623763,0.363,0.5247524752475248,0.362,0.1900990099009901,0.9207920792079208,0.515,0.47425742574257423,0.5539999999999999,0.9801980198019802,0.563,0.182,0.37623762376237624,72.6,0.47326732673267324,1.8396039603960397,7.48,0.099,0.1801980198019802,10.24,0.354,0.5316831683168317,0.333,0.17722772277227722,0.9683168316831683,0.488,0.47227722772277225,0.446,0.7891089108910891,0.53,0.135,0.2712871287128713,0.44,11,199.11764705882354,76.6470588235294
0,ARIZONA,0.604,0.3838095238095238,5,5,0.11199999999999999,0.09904761904761905,0.659047619047619,0.505,1.420952380952381,0.447,0.6352380952380953,0.418,0.5933333333333334,0.727,0.43142857142857144,0.304,4,12,9,109.2,0.34,0.2904761904761905,0.46299999999999997,0.2780952380952381,0.07,0.06857142857142857,0.5638095238095238,0.492,1.4,0.429,0.6009523809523809,0.324,0.4542857142857143,0.706,0.32095238095238093,0.229,0.24100000000000002,0.20952380952380953,0.4990476190476191,1.698095238095238,0.078,0.13333333333333333,0.367,0.5133333333333333,0.341,0.17523809523809525,0.8866666666666667,0.48,0.4257142857142857,0.449,0.7733333333333333,0.525,0.16,0.30666666666666664,68.4,0.44095238095238093,1.8676190476190475,15.02,0.085,0.14476190476190476,8.18,0.314,0.44571428571428573,0.372,0.1657142857142857,0.9752380952380952,0.481,0.4695238095238095,0.551,0.9495238095238095,0.548,0.147,0.29428571428571426,0.654,17,207.66666666666666,78.66666666666667
0,ARKANSAS-LITTLE-ROCK,0.555,0.33714285714285713,8,2,0.096,0.08190476190476191,0.6066666666666667,0.508,1.3342857142857143,0.455,0.6076190476190476,0.369,0.49238095238095236,0.702,0.3457142857142857,0.259,4,7,15,100.2,0.311,0.24857142857142858,0.5379999999999999,0.3304761904761905,0.083,0.07333333333333333,0.5514285714285714,0.505,1.4057142857142857,0.437,0.6142857142857143,0.272,0.38285714285714284,0.724,0.27714285714285714,0.197,0.27399999999999997,0.22952380952380952,0.46285714285714286,1.697142857142857,0.096,0.16380952380952382,0.394,0.5533333333333333,0.346,0.19142857142857142,0.8523809523809524,0.496,0.4228571428571429,0.47700000000000004,0.780952380952381,0.535,0.17800000000000002,0.34476190476190477,67.9,0.39904761904761904,1.700952380952381,-6.36,0.09300000000000001,0.15714285714285714,-5.4,0.337,0.44952380952380955,0.311,0.14,0.8847619047619047,0.529,0.4676190476190476,0.523,0.8552380952380952,0.542,0.192,0.37333333333333335,0.423,11,197.14285714285714,77.35714285714286
0,ARKANSAS-PINE-BLUFF,0.45799999999999996,0.2376237623762376,17,2,0.099,0.09405940594059406,0.5613861386138614,0.432,1.3425742574257427,0.386,0.5188118811881188,0.386,0.5178217821782178,0.723,0.37425742574257426,0.279,3,2,21,88.2,0.267,0.2376237623762376,0.594,0.4,0.099,0.09405940594059406,0.6524752475247525,0.541,1.4198019801980197,0.474,0.6732673267326733,0.383,0.5435643564356436,0.674,0.36633663366336633,0.258,0.317,0.2603960396039604,0.46732673267326735,1.901980198019802,0.11800000000000001,0.20495049504950494,0.333,0.47326732673267324,0.4,0.1891089108910891,0.9465346534653465,0.512,0.48415841584158414,0.5329999999999999,0.9128712871287129,0.567,0.16,0.3188118811881188,69.5,0.4504950495049505,1.5336633663366337,-22.67,0.091,0.15841584158415842,-7.79,0.295,0.39603960396039606,0.308,0.12178217821782178,0.9465346534653465,0.419,0.39702970297029705,0.467,0.799009900990099,0.483,0.19699999999999998,0.3900990099009901,0.16,4,187.05882352941177,76.23529411764706
0,ARKANSAS-STATE,0.5589999999999999,0.35958549222797925,9,1,0.071,0.07046632124352331,0.649740932642487,0.502,1.4404145077720207,0.447,0.6435233160621762,0.344,0.49533678756476685,0.722,0.35751295336787564,0.248,3,9,13,104.1,0.319,0.27461139896373055,0.484,0.30466321243523314,0.102,0.10466321243523316,0.5875647668393782,0.481,1.482901554404145,0.425,0.6300518134715026,0.275,0.4072538860103627,0.74,0.3015544041450777,0.203,0.276,0.24766839378238342,0.44041450777202074,1.727461139896373,0.09699999999999999,0.1689119170984456,0.335,0.49637305699481865,0.334,0.16580310880829016,0.9865284974093265,0.471,0.46424870466321244,0.475,0.8352331606217617,0.515,0.157,0.31191709844559584,69.3,0.39896373056994816,1.8041450777202073,-7.97,0.094,0.16373056994818652,-5.87,0.289,0.41658031088082903,0.383,0.15958549222797927,1.0238341968911917,0.473,0.48393782383419687,0.525,0.9243523316062177,0.538,0.162,0.3243523316062176,0.458,11,208.21428571428572,77.07142857142857
0,ARKANSAS,0.498,0.36264591439688715,4,5,0.13,0.12295719844357976,0.6949416342412451,0.508,1.6116731517509728,0.451,0.7276264591439688,0.327,0.5268482490272374,0.74,0.3898832684824903,0.242,1,16,7,108.0,0.313,0.29416342412451363,0.483,0.3058365758754864,0.085,0.09027237354085603,0.6466926070038911,0.479,1.5237354085603112,0.415,0.6326848249027237,0.29,0.44202334630350193,0.687,0.3035019455252918,0.199,0.26,0.24357976653696498,0.4723735408560311,1.7618677042801556,0.087,0.16264591439688716,0.377,0.5743190661478599,0.336,0.19299610894941635,0.9494163424124513,0.463,0.4396887159533074,0.474,0.890272373540856,0.508,0.17800000000000002,0.37587548638132295,75.1,0.42023346303501946,2.0264591439688715,17.8,0.10400000000000001,0.1953307392996109,7.18,0.339,0.5463035019455252,0.332,0.18132295719844357,1.0653696498054475,0.513,0.5463035019455252,0.526,0.9891050583657588,0.544,0.147,0.32062256809338524,0.781,25,207.13333333333333,78.53333333333333
0,ARMY,0.5379999999999999,0.35706214689265536,3,5,0.042,0.03615819209039548,0.6587570621468927,0.523,1.4531073446327685,0.456,0.6632768361581921,0.283,0.41129943502824856,0.637,0.2621468926553672,0.18,5,5,10,101.9,0.23199999999999998,0.20112994350282487,0.505,0.319774011299435,0.09699999999999999,0.08361581920903954,0.6666666666666666,0.511,1.4418079096045198,0.439,0.632768361581921,0.243,0.3502824858757062,0.726,0.2542372881355932,0.176,0.24100000000000002,0.20903954802259886,0.423728813559322,1.727683615819209,0.099,0.17401129943502824,0.406,0.5853107344632769,0.355,0.207909604519774,0.8564971751412429,0.496,0.4248587570621469,0.505,0.8757062146892656,0.537,0.17600000000000002,0.3423728813559322,70.0,0.3864406779661017,1.7830508474576272,0.06,0.08900000000000001,0.15593220338983052,0.63,0.41,0.5954802259887005,0.326,0.1943502824858757,0.8576271186440678,0.547,0.4689265536723164,0.495,0.8598870056497175,0.541,0.159,0.3107344632768362,0.545,12,196.7058823529412,75.82352941176471
0,AUBURN,0.563,0.3669724770642202,8,3,0.14800000000000002,0.14954128440366973,0.6559633027522935,0.512,1.4935779816513761,0.437,0.6522935779816513,0.362,0.5403669724770642,0.708,0.38256880733944953,0.256,5,8,14,104.1,0.348,0.3192660550458716,0.455,0.3119266055045872,0.115,0.0926605504587156,0.5972477064220183,0.496,1.5669724770642202,0.438,0.6862385321100918,0.316,0.4954128440366973,0.685,0.3394495412844037,0.217,0.315,0.3018348623853211,0.4908256880733945,1.8935779816513763,0.11800000000000001,0.21651376146788992,0.355,0.5559633027522936,0.327,0.181651376146789,1.0110091743119265,0.499,0.5045871559633027,0.48,0.8990825688073395,0.525,0.158,0.3385321100917431,73.4,0.44220183486238535,1.9119266055045872,10.02,0.084,0.15412844036697249,9.28,0.461,0.6889908256880733,0.326,0.22477064220183487,0.8045871559633028,0.531,0.42752293577981654,0.52,0.9752293577981651,0.546,0.187,0.4018348623853211,0.481,13,211.5625,77.4375
0,AUSTIN-PEAY,0.48700000000000004,0.3275229357798165,6,4,0.059000000000000004,0.04954128440366973,0.5412844036697247,0.513,1.4834862385321101,0.453,0.6724770642201835,0.286,0.42385321100917434,0.751,0.318348623853211,0.215,5,8,13,106.6,0.36,0.3128440366972477,0.45399999999999996,0.28623853211009176,0.067,0.06422018348623854,0.5568807339449541,0.538,1.336697247706422,0.472,0.6302752293577981,0.327,0.43761467889908257,0.675,0.29541284403669726,0.221,0.297,0.22844036697247708,0.44862385321100917,1.7339449541284404,0.11199999999999999,0.1926605504587156,0.371,0.4963302752293578,0.359,0.1779816513761468,0.8403669724770643,0.538,0.4522935779816514,0.479,0.7853211009174312,0.561,0.20600000000000002,0.4,69.0,0.43302752293577984,1.8412844036697247,-6.66,0.09699999999999999,0.16788990825688074,-8.22,0.354,0.5256880733944954,0.339,0.1779816513761468,0.9577981651376147,0.516,0.4944954128440367,0.521,0.8541284403669724,0.546,0.17800000000000002,0.3642201834862385,0.519,14,205.0,75.86666666666666
0,BALL-STATE,0.519,0.3419354838709677,8,3,0.062,0.05913978494623656,0.6655913978494624,0.513,1.4881720430107528,0.443,0.6591397849462366,0.287,0.4268817204301075,0.751,0.3204301075268817,0.215,4,7,13,102.7,0.278,0.24623655913978496,0.47100000000000003,0.3096774193548387,0.07400000000000001,0.06451612903225806,0.6397849462365591,0.489,1.5258064516129033,0.431,0.656989247311828,0.357,0.5440860215053763,0.686,0.37311827956989246,0.245,0.305,0.2924731182795699,0.4397849462365591,1.8666666666666667,0.1,0.18064516129032257,0.379,0.578494623655914,0.31,0.17956989247311828,0.9473118279569892,0.504,0.4774193548387097,0.506,0.932258064516129,0.523,0.14800000000000002,0.3096774193548387,72.0,0.47419354838709676,1.8483870967741935,-1.96,0.075,0.13548387096774195,-1.22,0.412,0.6129032258064516,0.342,0.20967741935483872,0.875268817204301,0.514,0.44946236559139785,0.494,0.9118279569892473,0.547,0.17300000000000001,0.3548387096774194,0.435,10,198.46153846153845,77.38461538461539
0,BAYLOR,0.5529999999999999,0.420746887966805,1,7,0.10300000000000001,0.09211618257261411,0.5850622406639004,0.565,1.5651452282157676,0.486,0.7609958506224066,0.265,0.4149377593360996,0.708,0.2937759336099585,0.188,0,11,2,118.7,0.364,0.3103734439834025,0.518,0.3053941908713693,0.106,0.1020746887966805,0.541908713692946,0.489,1.362655601659751,0.433,0.5900414937759336,0.313,0.42655601659751036,0.695,0.2962655601659751,0.217,0.297,0.24730290456431536,0.4091286307053942,1.6298755186721992,0.08,0.13858921161825727,0.343,0.46721991701244814,0.329,0.15352697095435686,0.8954356846473029,0.487,0.43651452282157677,0.46799999999999997,0.7892116182572614,0.521,0.213,0.42323651452282157,69.6,0.42572614107883816,2.0639004149377596,24.83,0.127,0.22157676348547717,7.4,0.384,0.6008298755186722,0.413,0.24813278008298756,0.9643153526970955,0.532,0.512863070539419,0.532,0.8954356846473029,0.586,0.14,0.2863070539419087,0.933,28,208.84615384615384,77.61538461538461
0,BELLARMINE,0.556,0.3886363636363636,2,7,0.083,0.056818181818181816,0.5636363636363636,0.567,1.3761363636363637,0.508,0.6988636363636364,0.285,0.39204545454545453,0.757,0.29659090909090907,0.216,4,6,8,112.9,0.268,0.1943181818181818,0.568,0.33181818181818185,0.075,0.07045454545454545,0.5295454545454545,0.539,1.2977272727272726,0.45,0.5840909090909091,0.278,0.3613636363636364,0.704,0.2545454545454545,0.196,0.265,0.2034090909090909,0.3965909090909091,1.6545454545454545,0.081,0.13295454545454546,0.474,0.6147727272727272,0.377,0.2318181818181818,0.6829545454545455,0.516,0.3522727272727273,0.49200000000000005,0.7329545454545454,0.563,0.204,0.37727272727272726,65.8,0.3886363636363636,1.856818181818182,-1.76,0.111,0.18181818181818182,-5.56,0.315,0.4329545454545455,0.375,0.1625,0.9431818181818182,0.569,0.5363636363636364,0.508,0.7579545454545454,0.594,0.151,0.2784090909090909,0.636,14,199.66666666666666,77.33333333333333
0,BELMONT,0.612,0.45394190871369294,2,10,0.075,0.07219917012448132,0.6705394190871369,0.563,1.5178423236514522,0.489,0.7419087136929461,0.282,0.42738589211618255,0.738,0.3153526970954357,0.208,1,11,4,112.7,0.261,0.21908713692946058,0.499,0.3203319502074689,0.106,0.0912863070539419,0.6199170124481328,0.488,1.504564315352697,0.426,0.64149377593361,0.247,0.37178423236514524,0.681,0.25311203319502074,0.168,0.275,0.25477178423236513,0.4058091286307054,1.7211618257261412,0.087,0.15684647302904564,0.364,0.5477178423236515,0.338,0.18506224066390042,0.9568464730290457,0.477,0.45643153526970953,0.496,0.8746887966804979,0.512,0.179,0.3659751037344398,71.9,0.3634854771784232,2.0240663900414937,3.46,0.107,0.19253112033195022,-8.71,0.43,0.6531120331950208,0.344,0.22489626556016598,0.8647302904564316,0.598,0.5170124481327801,0.504,0.8896265560165975,0.588,0.14800000000000002,0.2995850622406639,0.867,26,208.07692307692307,77.76923076923077
0,BINGHAMTON,0.46299999999999997,0.2707482993197279,5,3,0.083,0.07482993197278912,0.6136054421768707,0.489,1.4136054421768707,0.414,0.5850340136054422,0.232,0.32789115646258504,0.672,0.22040816326530613,0.156,9,1,14,96.9,0.29100000000000004,0.2598639455782313,0.466,0.29523809523809524,0.079,0.061224489795918366,0.6340136054421769,0.515,1.4108843537414966,0.449,0.6340136054421769,0.313,0.4421768707482993,0.717,0.31700680272108844,0.225,0.275,0.23265306122448978,0.38503401360544215,1.7714285714285714,0.1,0.16462585034013605,0.36,0.507482993197279,0.367,0.18639455782312925,0.9034013605442177,0.495,0.44761904761904764,0.498,0.8666666666666667,0.546,0.14300000000000002,0.2707482993197279,66.2,0.41768707482993195,1.6027210884353742,-12.24,0.07400000000000001,0.12244897959183673,-5.35,0.454,0.6421768707482993,0.331,0.21224489795918366,0.7714285714285715,0.483,0.3727891156462585,0.502,0.8734693877551021,0.511,0.17800000000000002,0.3401360544217687,0.222,4,198.66666666666666,77.66666666666667
0,BOISE-STATE,0.509,0.336,6,6,0.077,0.07111111111111111,0.6595555555555556,0.522,1.4524444444444444,0.455,0.6604444444444444,0.346,0.5031111111111111,0.735,0.36977777777777776,0.255,1,11,9,107.4,0.268,0.2248888888888889,0.45799999999999996,0.2782222222222222,0.068,0.060444444444444446,0.6142222222222222,0.488,1.4115555555555555,0.431,0.608,0.275,0.3884444444444444,0.728,0.2826666666666667,0.2,0.231,0.19822222222222222,0.48,1.6604444444444444,0.075,0.13244444444444445,0.347,0.48977777777777776,0.33,0.16177777777777777,0.9217777777777778,0.484,0.44622222222222224,0.479,0.8124444444444444,0.52,0.183,0.35644444444444445,70.2,0.42488888888888887,1.8862222222222222,9.75,0.09300000000000001,0.16266666666666665,1.71,0.389,0.5644444444444444,0.346,0.19555555555555557,0.888,0.524,0.4648888888888889,0.521,0.8844444444444445,0.558,0.147,0.29155555555555557,0.679,19,198.13333333333333,78.53333333333333
